"Cluster"	"Ensembl.Code"	"MGI.Symbol"	"Type.Restricted"	"Mean.Outside.Cluster"	"Mean.Inside.Cluster"	"Factor.Difference"	"P.Value"	"Adjusted.P.Value"	"Chromosome"	"Annotation"
"7"	"ENSMUSG00000057722"	"Lepr"	"TRE+NRE"	0.301398828235694	0.126219996731802	0.418780648453942	0.000242523158561414	0.00539233137473213	"4"	"leptin receptor [Source:MGI Symbol;Acc:MGI:104993]"
"7"	"ENSMUSG00000007097"	"Atp1a2"	"TRE+NRE"	0.301595632002314	0.132343735022599	0.438811842678091	0.00024312077202491	0.00539233137473213	"1"	"ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]"
"7"	"ENSMUSG00000047215"	"Rpl9"	"TRE+NRE"	0.92027076682541	0.606647435629994	0.659205374655876	0.000289950183335498	0.0062805583571619	"5"	"ribosomal protein L9 [Source:MGI Symbol;Acc:MGI:1298373]"
"7"	"ENSMUSG00000033717"	"Adra2a"	"TRE"	0.232702756184109	0.409045353535764	1.75780192827685	0.000300994925171839	0.00648189071416566	"19"	"adrenergic receptor, alpha 2a [Source:MGI Symbol;Acc:MGI:87934]"
"7"	"ENSMUSG00000032035"	"Ets1"	"TRE+NRE"	0.340406202389932	0.545037947472502	1.60113988419097	0.000307563076051167	0.00660413700691896	"9"	"E26 avian leukemia oncogene 1, 5' domain [Source:MGI Symbol;Acc:MGI:95455]"
"7"	"ENSMUSG00000019906"	"Lin7a"	"TRE"	0.121495941671536	0.254682463118344	2.09622197757748	0.000356425856065114	0.00750114415264308	"10"	"lin-7 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2135609]"
"7"	"ENSMUSG00000031673"	"Cdh11"	"TRE+NRE"	0.320704188877744	0.148401613276385	0.462736747517063	0.00037349560414855	0.00781597580658887	"8"	"cadherin 11 [Source:MGI Symbol;Acc:MGI:99217]"
"7"	"ENSMUSG00000015143"	"Actn1"	"TRE+NRE"	0.309119296008413	0.502248475146602	1.62477231810509	0.000384701515636364	0.00800524951638816	"12"	"actinin, alpha 1 [Source:MGI Symbol;Acc:MGI:2137706]"
"7"	"ENSMUSG00000045103"	"Dmd"	"TRE+NRE"	0.152017601242999	0.296435331586495	1.95000663845923	0.000401067480175107	0.00829918405904244	"X"	"dystrophin, muscular dystrophy [Source:MGI Symbol;Acc:MGI:94909]"
"7"	"ENSMUSG00000051331"	"Cacna1c"	"TRE"	0.163330171416589	0.308533518684258	1.88901729550821	0.000417755511388621	0.00855377004169964	"6"	"calcium channel, voltage-dependent, L type, alpha 1C subunit [Source:MGI Symbol;Acc:MGI:103013]"
"7"	"ENSMUSG00000030787"	"Lyve1"	"TRE"	0.282449588120677	0.124860954638561	0.442064566173891	0.000417989302793638	0.00855377004169964	"7"	"lymphatic vessel endothelial hyaluronan receptor 1 [Source:MGI Symbol;Acc:MGI:2136348]"
"7"	"ENSMUSG00000019846"	"Lama4"	"TRE+NRE"	0.299427965537323	0.490269170631495	1.63735264256867	0.000435044148932185	0.00882960837065652	"10"	"laminin, alpha 4 [Source:MGI Symbol;Acc:MGI:109321]"
"7"	"ENSMUSG00000018398"	"Sept8"	"TRE+NRE"	0.175486109065669	0.329647252779751	1.87848060758127	0.000444916375505141	0.0089807643317223	"11"	"septin 8 [Source:MGI Symbol;Acc:MGI:894310]"
"7"	"ENSMUSG00000035385"	"Ccl2"	"TRE"	2.34257945008105	1.64241828783464	0.701115297403387	0.00044932457491939	0.00904509905163815	"11"	"chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"
"7"	"ENSMUSG00000031523"	"Dlc1"	"TRE+NRE"	0.320312057748305	0.516718498535749	1.61317217393601	0.000497959602878051	0.00994308554749489	"8"	"deleted in liver cancer 1 [Source:MGI Symbol;Acc:MGI:1354949]"
"7"	"ENSMUSG00000026042"	"Col5a2"	"TRE+NRE"	0.385489150064488	0.604151804904463	1.56723426535713	0.000522820151062207	0.0103835165658682	"1"	"collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]"
"7"	"ENSMUSG00000029675"	"Eln"	"TRE"	0.487530812451648	0.277841875763524	0.569896032552977	0.000658308236994233	0.0127663545017102	"5"	"elastin [Source:MGI Symbol;Acc:MGI:95317]"
"7"	"ENSMUSG00000056481"	"Cd248"	"TRE"	0.145290866182091	0.284932067317325	1.96111479547671	0.000730804888190873	0.0140984443013489	"19"	"CD248 antigen, endosialin [Source:MGI Symbol;Acc:MGI:1917695]"
"7"	"ENSMUSG00000032946"	"Rasgrp2"	"TRE"	0.176340049786361	0.319035251165247	1.809204724348	0.000735665033223504	0.0141553417301811	"19"	"RAS, guanyl releasing protein 2 [Source:MGI Symbol;Acc:MGI:1333849]"
"7"	"ENSMUSG00000032946"	"Rasgrp2"	"TRE"	0.176340049786361	0.319035251165247	1.809204724348	0.000735665033223504	0.0141553417301811	"CHR_MG4249_PATCH"	"RAS, guanyl releasing protein 2 [Source:MGI Symbol;Acc:MGI:1333849]"
"7"	"ENSMUSG00000022425"	"Enpp2"	"TRE+NRE"	1.66069399280371	2.25154580239895	1.35578608229787	0.000749811318604328	0.0143901612648209	"15"	"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"
"7"	"ENSMUSG00000004891"	"Nes"	"TRE+NRE"	0.116960771051654	0.240197472216312	2.05365841945615	0.000760331393939053	0.0145543539180892	"3"	"nestin [Source:MGI Symbol;Acc:MGI:101784]"
"7"	"ENSMUSG00000022565"	"Plec"	"TRE+NRE"	0.24384469577439	0.409095380928125	1.67768825001069	0.000821121410618034	0.0155970959227138	"15"	"plectin [Source:MGI Symbol;Acc:MGI:1277961]"
"7"	"ENSMUSG00000073557"	"Ppp1r12b"	"TRE+NRE"	0.160205814068937	0.294334505835023	1.83722736622012	0.00090911506743914	0.0171804194377274	"1"	"protein phosphatase 1, regulatory subunit 12B [Source:MGI Symbol;Acc:MGI:1916417]"
"7"	"ENSMUSG00000029108"	"Pcdh7"	"TRE+NRE"	0.258952808787981	0.117150398874086	0.452400572221651	0.000916695633707769	0.0172357392246374	"5"	"protocadherin 7 [Source:MGI Symbol;Acc:MGI:1860487]"
"7"	"ENSMUSG00000028465"	"Tln1"	"TRE+NRE"	0.308651614013289	0.495175791248516	1.60431946170609	0.000955170736655256	0.0178234378265545	"4"	"talin 1 [Source:MGI Symbol;Acc:MGI:1099832]"
"7"	"ENSMUSG00000004952"	"Rasa4"	"TRE"	0.154394875059337	0.285607699664354	1.84985220237776	0.00104775607940475	0.0194044425905759	"5"	"RAS p21 protein activator 4 [Source:MGI Symbol;Acc:MGI:1858600]"
"7"	"ENSMUSG00000055653"	"Gpc3"	"TRE"	0.277939739671694	0.132648508656139	0.477256360723461	0.00105581631419367	0.0195049557494931	"X"	"glypican 3 [Source:MGI Symbol;Acc:MGI:104903]"
"7"	"ENSMUSG00000001493"	"Meox1"	"TRE"	0.157636414138061	0.283523339759102	1.79859039111856	0.00125687040316761	0.0228768942178516	"11"	"mesenchyme homeobox 1 [Source:MGI Symbol;Acc:MGI:103220]"
"7"	"ENSMUSG00000029371"	"Cxcl5"	"TRE"	0.231479254448147	0.100795469109636	0.435440615833739	0.00128614694581175	0.023352393565131	"5"	"chemokine (C-X-C motif) ligand 5 [Source:MGI Symbol;Acc:MGI:1096868]"
"7"	"ENSMUSG00000026620"	"Mark1"	"TRE"	0.139617172295887	0.26399989684839	1.89088414059054	0.00138926397223346	0.0251016280641597	"1"	"MAP/microtubule affinity regulating kinase 1 [Source:MGI Symbol;Acc:MGI:2664902]"
"7"	"ENSMUSG00000038463"	"Olfml2b"	"TRE"	0.123495638690463	0.231024269549101	1.87070792133926	0.00165497775783312	0.0296137082850911	"1"	"olfactomedin-like 2B [Source:MGI Symbol;Acc:MGI:2443310]"
"7"	"ENSMUSG00000022607"	"Ptk2"	"TRE+NRE"	0.178740497566495	0.315395721658134	1.76454539375331	0.00170668935169731	0.0303922126783118	"15"	"PTK2 protein tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95481]"
"7"	"ENSMUSG00000019889"	"Ptprk"	"TRE+NRE"	0.146129681736511	0.267352376432707	1.82955559237291	0.00175130104537928	0.0311118420723495	"10"	"protein tyrosine phosphatase, receptor type, K [Source:MGI Symbol;Acc:MGI:103310]"
"7"	"ENSMUSG00000026586"	"Prrx1"	"TRE+NRE"	0.398035585593249	0.594305630004329	1.49309672681288	0.00179542823983284	0.0317435140827726	"1"	"paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712]"
"7"	"ENSMUSG00000040118"	"Cacna2d1"	"TRE+NRE"	0.160293050828599	0.291000093295318	1.81542550841136	0.00193763704271289	0.0338538094632478	"5"	"calcium channel, voltage-dependent, alpha2/delta subunit 1 [Source:MGI Symbol;Acc:MGI:88295]"
"7"	"ENSMUSG00000029174"	"Tbc1d1"	"TRE+NRE"	0.137838582540933	0.257591504704715	1.8687910159568	0.0020318711762018	0.0353335720030584	"5"	"TBC1 domain family, member 1 [Source:MGI Symbol;Acc:MGI:1889508]"
"7"	"ENSMUSG00000025746"	"Il6"	"TRE"	0.443546073057674	0.263953823136677	0.595098996857436	0.00208134875555153	0.036094127929138	"5"	"interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]"
"7"	"ENSMUSG00000031633"	"Slc25a4"	"TRE+NRE"	0.339015696082609	0.519580431621715	1.53261467721278	0.00211219098057851	0.0364734517112485	"8"	"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4 [Source:MGI Symbol;Acc:MGI:1353495]"
"7"	"ENSMUSG00000002980"	"Bcam"	"TRE"	0.143015339565484	0.263522836885785	1.84261938395163	0.00235904848431386	0.0398991579264773	"7"	"basal cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1929940]"
"7"	"ENSMUSG00000021959"	"Lats2"	"TRE+NRE"	0.193351991706167	0.328291313150728	1.69789465447879	0.00245202492828056	0.0411895706773297	"14"	"large tumor suppressor 2 [Source:MGI Symbol;Acc:MGI:1354386]"
"7"	"ENSMUSG00000051043"	"Gprc5c"	"TRE"	0.111385423592716	0.21751774134842	1.95283848040818	0.00262433456325779	0.0436877987519409	"11"	"G protein-coupled receptor, family C, group 5, member C [Source:MGI Symbol;Acc:MGI:1917605]"
"7"	"ENSMUSG00000025006"	"Sorbs1"	"TRE+NRE"	0.20872653124576	0.343757939600941	1.64692977720303	0.00266172543200318	0.0441119955263524	"19"	"sorbin and SH3 domain containing 1 [Source:MGI Symbol;Acc:MGI:700014]"
"7"	"ENSMUSG00000043943"	"Naalad2"	"TRE"	0.158271539520966	0.276110060829267	1.74453386670123	0.00269511124959203	0.0445655895914683	"9"	"N-acetylated alpha-linked acidic dipeptidase 2 [Source:MGI Symbol;Acc:MGI:1919810]"
"8"	"ENSMUSG00000023078"	"Cxcl13"	"TRE"	0.841640592187534	3.04179703399292	3.61412824218339	7.05099131625177e-101	5.22337436707931e-97	"5"	"chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]"
"8"	"ENSMUSG00000027797"	"Dclk1"	"TRE+NRE"	0.85396286645575	1.98127374375193	2.32009355626307	5.15169742141298e-39	7.63275489956547e-36	"3"	"doublecortin-like kinase 1 [Source:MGI Symbol;Acc:MGI:1330861]"
"8"	"ENSMUSG00000022425"	"Enpp2"	"TRE+NRE"	1.54290422461173	3.31406868984091	2.14794193766298	5.728142004183e-38	7.07234599449795e-35	"15"	"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"
"8"	"ENSMUSG00000074934"	"Grem1"	"TRE"	0.31715376220879	0.882120396213292	2.7813650705886	1.88189083315032e-37	1.99157818456822e-34	"2"	"gremlin 1, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344337]"
"8"	"ENSMUSG00000090698"	"Apold1"	"TRE"	0.65119306229892	0.151727545115838	0.232999326774445	8.05368059291532e-33	6.62907398136852e-30	"6"	"apolipoprotein L domain containing 1 [Source:MGI Symbol;Acc:MGI:2685921]"
"8"	"ENSMUSG00000055546"	"Timd4"	"TRE"	0.171151894418484	0.558107674172003	3.26089101185974	1.81613488652144e-30	1.34539272393508e-27	"11"	"T cell immunoglobulin and mucin domain containing 4 [Source:MGI Symbol;Acc:MGI:2445125]"
"8"	"ENSMUSG00000059898"	"Dsc3"	"TRE"	0.291499358790996	0.757666332844381	2.5992041148455	5.20228806434811e-29	3.50350454369916e-26	"18"	"desmocollin 3 [Source:MGI Symbol;Acc:MGI:1194993]"
"8"	"ENSMUSG00000029675"	"Eln"	"TRE"	0.437732184316635	0.980443869528492	2.23982586763437	2.44593246706658e-28	1.50995564300244e-25	"5"	"elastin [Source:MGI Symbol;Acc:MGI:95317]"
"8"	"ENSMUSG00000071713"	"Csf2rb"	"TRE"	0.705775470914298	1.38488313634087	1.96221488761408	5.32011787557111e-23	2.46321457638943e-20	"15"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339759]"
"8"	"ENSMUSG00000029380"	"Cxcl1"	"TRE+NRE"	4.33973673250158	2.23570853818186	0.515171466839905	7.99058305717019e-23	3.48201407573628e-20	"5"	"chemokine (C-X-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:108068]"
"8"	"ENSMUSG00000052613"	"Pcdh15"	"TRE"	0.175789837216237	0.485121182534478	2.75966569067207	4.05531915403503e-21	1.58114759437324e-18	"10"	"protocadherin 15 [Source:MGI Symbol;Acc:MGI:1891428]"
"8"	"ENSMUSG00000027435"	"Cd93"	"TRE+NRE"	0.409392078187639	0.106294223163385	0.259639179228736	1.02425248906587e-19	3.79383121949999e-17	"2"	"CD93 antigen [Source:MGI Symbol;Acc:MGI:106664]"
"8"	"ENSMUSG00000040856"	"Dlk1"	"TRE"	0.934489488497487	0.446970458932524	0.478304426571113	6.21894828970291e-19	2.00304212739648e-16	"12"	"delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]"
"8"	"ENSMUSG00000040856"	"Dlk1"	"TRE"	0.934489488497487	0.446970458932524	0.478304426571113	6.21894828970291e-19	2.00304212739648e-16	"CHR_MG4180_PATCH"	"delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]"
"8"	"ENSMUSG00000022015"	"Tnfsf11"	"TRE"	0.26267264457097	0.581708736175656	2.21457676769416	5.26085447216592e-17	1.44342258999278e-14	"14"	"tumor necrosis factor (ligand) superfamily, member 11 [Source:MGI Symbol;Acc:MGI:1100089]"
"8"	"ENSMUSG00000026872"	"Zeb2"	"TRE+NRE"	0.506112991471503	0.927494938485237	1.83258472735225	1.25757547156384e-16	3.10537303111496e-14	"2"	"zinc finger E-box binding homeobox 2 [Source:MGI Symbol;Acc:MGI:1344407]"
"8"	"ENSMUSG00000038668"	"Lpar1"	"TRE+NRE"	0.286325548906143	0.609469395229704	2.12858893507085	2.11257857651981e-16	5.04838132092218e-14	"4"	"lysophosphatidic acid receptor 1 [Source:MGI Symbol;Acc:MGI:108429]"
"8"	"ENSMUSG00000000184"	"Ccnd2"	"TRE+NRE"	0.489398814618741	0.884604410401086	1.80753280142336	1.35821548675387e-15	3.04898797753717e-13	"6"	"cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]"
"8"	"ENSMUSG00000023951"	"Vegfa"	"TRE+NRE"	0.395346736112954	0.745050655774441	1.88454990952948	6.21202017702392e-15	1.2782957075387e-12	"17"	"vascular endothelial growth factor A [Source:MGI Symbol;Acc:MGI:103178]"
"8"	"ENSMUSG00000035373"	"Ccl7"	"TRE"	0.816370383535803	0.423165282804591	0.518349625781142	3.17073258275467e-14	6.06234852755784e-12	"11"	"chemokine (C-C motif) ligand 7 [Source:MGI Symbol;Acc:MGI:99512]"
"8"	"ENSMUSG00000022491"	"Glycam1"	"TRE"	0.33523126092838	0.103454373650542	0.308605985503973	1.04964658283894e-13	1.85137663944545e-11	"15"	"glycosylation dependent cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:95759]"
"8"	"ENSMUSG00000022371"	"Col14a1"	"TRE+NRE"	0.252885494438125	0.522605778711643	2.0665708006416	2.198978633405e-13	3.78837993401494e-11	"15"	"collagen, type XIV, alpha 1 [Source:MGI Symbol;Acc:MGI:1341272]"
"8"	"ENSMUSG00000035385"	"Ccl2"	"TRE"	2.39212585495735	1.44454475953891	0.603874899201181	6.95669212119956e-13	1.1452261163077e-10	"11"	"chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"
"8"	"ENSMUSG00000071714"	"Csf2rb2"	"TRE"	0.338892697130419	0.630926974051438	1.86173080563206	1.7690547653604e-12	2.78833142591274e-10	"15"	"colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339760]"
"8"	"ENSMUSG00000061947"	"Serpina10"	"TRE"	0.213204914968565	0.446970651041216	2.09643690018646	7.05395653293026e-12	1.02462176462642e-09	"12"	"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10 [Source:MGI Symbol;Acc:MGI:2667725]"
"8"	"ENSMUSG00000025930"	"Msc"	"TRE"	0.186414298411446	0.405269820304046	2.17402754916123	8.37350846110308e-12	1.19290289768945e-09	"1"	"musculin [Source:MGI Symbol;Acc:MGI:1333884]"
"8"	"ENSMUSG00000027962"	"Vcam1"	"TRE+NRE"	0.689078036017827	1.10158332214464	1.59863363010477	2.03322715525293e-11	2.7892864381692e-09	"3"	"vascular cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:98926]"
"8"	"ENSMUSG00000027800"	"Tm4sf1"	"TRE+NRE"	0.305688797959081	0.107287893010372	0.350970966965996	4.97057522220679e-11	6.57536093680499e-09	"3"	"transmembrane 4 superfamily member 1 [Source:MGI Symbol;Acc:MGI:104678]"
"8"	"ENSMUSG00000050010"	"Shisa3"	"TRE+NRE"	0.278873387523712	0.520807260790982	1.86754019598481	1.29096046718355e-10	1.62092121032131e-08	"5"	"shisa family member 3 [Source:MGI Symbol;Acc:MGI:3041225]"
"8"	"ENSMUSG00000050370"	"Ch25h"	"TRE"	0.165019304864414	0.355709340219929	2.15556198417023	1.38009093738831e-10	1.7039522773621e-08	"19"	"cholesterol 25-hydroxylase [Source:MGI Symbol;Acc:MGI:1333869]"
"8"	"ENSMUSG00000020717"	"Pecam1"	"TRE"	0.315475917220618	0.121008436887152	0.383574245391698	4.92402234530631e-10	5.69955586469206e-08	"11"	"platelet/endothelial cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:97537]"
"8"	"ENSMUSG00000031673"	"Cdh11"	"TRE+NRE"	0.296245920066501	0.53170527558906	1.79481045838438	1.28160652859932e-09	1.39619722997997e-07	"8"	"cadherin 11 [Source:MGI Symbol;Acc:MGI:99217]"
"8"	"ENSMUSG00000030787"	"Lyve1"	"TRE"	0.291135446127621	0.109388286447586	0.375729880722374	1.43250254376681e-09	1.53796794843833e-07	"7"	"lymphatic vessel endothelial hyaluronan receptor 1 [Source:MGI Symbol;Acc:MGI:2136348]"
"8"	"ENSMUSG00000040612"	"Ildr2"	"TRE"	0.181576352162624	0.366189822663366	2.01672639802456	1.97735924002645e-09	2.0631376408614e-07	"1"	"immunoglobulin-like domain containing receptor 2 [Source:MGI Symbol;Acc:MGI:1196370]"
"8"	"ENSMUSG00000026586"	"Prrx1"	"TRE+NRE"	0.384737569944054	0.642809054672194	1.67077276795627	2.08706423749436e-09	2.13395327626158e-07	"1"	"paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712]"
"8"	"ENSMUSG00000030551"	"Nr2f2"	"TRE+NRE"	0.751225706455369	1.1365686454204	1.51295228005875	2.10284272633768e-09	2.13395327626158e-07	"7"	"nuclear receptor subfamily 2, group F, member 2 [Source:MGI Symbol;Acc:MGI:1352452]"
"8"	"ENSMUSG00000016918"	"Sulf1"	"TRE"	0.206911780900272	0.400827547447533	1.93719055388502	3.66962569278995e-09	3.62461161762506e-07	"1"	"sulfatase 1 [Source:MGI Symbol;Acc:MGI:2138563]"
"8"	"ENSMUSG00000031765"	"Mt1"	"TRE+NRE"	0.588022807443193	0.328332021257246	0.55836613325405	8.25199214554202e-09	7.64134472677191e-07	"8"	"metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]"
"8"	"ENSMUSG00000027875"	"Hmgcs2"	"TRE"	0.467803454465809	0.737887453629647	1.57734502938259	1.40925448664418e-08	1.24282824250715e-06	"3"	"3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 [Source:MGI Symbol;Acc:MGI:101939]"
"8"	"ENSMUSG00000029648"	"Flt1"	"TRE+NRE"	0.278517751203462	0.112496490613557	0.403911384920583	2.73349056877662e-08	2.35461606203456e-06	"5"	"FMS-like tyrosine kinase 1 [Source:MGI Symbol;Acc:MGI:95558]"
"8"	"ENSMUSG00000058056"	"Palld"	"TRE+NRE"	0.231974129209399	0.418879857578728	1.80571798677004	3.67829387376056e-08	3.09645466100207e-06	"8"	"palladin, cytoskeletal associated protein [Source:MGI Symbol;Acc:MGI:1919583]"
"8"	"ENSMUSG00000033717"	"Adra2a"	"TRE"	0.224518616979678	0.408262120766115	1.81838872098106	4.46048512039779e-08	3.6714748635452e-06	"19"	"adrenergic receptor, alpha 2a [Source:MGI Symbol;Acc:MGI:87934]"
"8"	"ENSMUSG00000028565"	"Nfia"	"TRE+NRE"	0.72776349675696	1.06368834122804	1.46158517975691	6.38747858236854e-08	5.14330884110719e-06	"4"	"nuclear factor I/A [Source:MGI Symbol;Acc:MGI:108056]"
"8"	"ENSMUSG00000089774"	"Slc5a3"	"TRE+NRE"	0.194526474493209	0.365831042041848	1.88062341126024	7.24635958212969e-08	5.77215395531363e-06	"16"	"solute carrier family 5 (inositol transporters), member 3 [Source:MGI Symbol;Acc:MGI:1858226]"
"8"	"ENSMUSG00000026014"	"Raph1"	"TRE"	0.325091212218485	0.536329721167091	1.6497822795857	9.98134048460092e-08	7.86614577765145e-06	"1"	"Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:MGI Symbol;Acc:MGI:1924550]"
"8"	"ENSMUSG00000025746"	"Il6"	"TRE"	0.453645338099639	0.243956006091132	0.537768132067852	1.0392121159956e-07	8.10366668978465e-06	"5"	"interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]"
"8"	"ENSMUSG00000024501"	"Dpysl3"	"TRE+NRE"	0.39684423599389	0.621371411824443	1.56578162277758	2.27582340735714e-07	1.6528725295786e-05	"18"	"dihydropyrimidinase-like 3 [Source:MGI Symbol;Acc:MGI:1349762]"
"8"	"ENSMUSG00000022231"	"Sema5a"	"TRE+NRE"	0.385838489322961	0.60062409514721	1.55667231696127	5.74662091874766e-07	4.05437788248406e-05	"15"	"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A [Source:MGI Symbol;Acc:MGI:107556]"
"8"	"ENSMUSG00000022505"	"Emp2"	"TRE+NRE"	0.169194269859463	0.31030767644421	1.83403183040395	1.04494276531795e-06	7.30276981648622e-05	"16"	"epithelial membrane protein 2 [Source:MGI Symbol;Acc:MGI:1098726]"
"8"	"ENSMUSG00000030249"	"Abcc9"	"TRE+NRE"	0.465872775134595	0.692356203248637	1.48614866590693	1.1075352371718e-06	7.6678701280081e-05	"6"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:MGI Symbol;Acc:MGI:1352630]"
"8"	"ENSMUSG00000042284"	"Itga1"	"TRE+NRE"	0.430960665789607	0.650069828881769	1.50842032808426	1.36692681272062e-06	9.29008608131594e-05	"13"	"integrin alpha 1 [Source:MGI Symbol;Acc:MGI:96599]"
"8"	"ENSMUSG00000041308"	"Sntb2"	"TRE+NRE"	0.332236239461568	0.521626765699151	1.57004776644629	1.645332035584e-06	0.000109807384861318	"8"	"syntrophin, basic 2 [Source:MGI Symbol;Acc:MGI:101771]"
"8"	"ENSMUSG00000032548"	"Slco2a1"	"TRE+NRE"	0.214951587610783	0.367124753762441	1.70794157811573	2.21246115480106e-06	0.00014377115995409	"9"	"solute carrier organic anion transporter family, member 2a1 [Source:MGI Symbol;Acc:MGI:1346021]"
"8"	"ENSMUSG00000040225"	"Prrc2c"	"TRE+NRE"	0.480690977369201	0.701212110038508	1.45875862675062	2.43596851101428e-06	0.000151983386076211	"1"	"proline-rich coiled-coil 2C [Source:MGI Symbol;Acc:MGI:1913754]"
"8"	"ENSMUSG00000015143"	"Actn1"	"TRE+NRE"	0.302108132004828	0.478382353546472	1.58348055834136	3.66174386595555e-06	0.000224183459165279	"12"	"actinin, alpha 1 [Source:MGI Symbol;Acc:MGI:2137706]"
"8"	"ENSMUSG00000034855"	"Cxcl10"	"TRE"	0.626710228257261	0.407760984301712	0.650637193899967	3.7902933586911e-06	0.00023015158361626	"5"	"chemokine (C-X-C motif) ligand 10 [Source:MGI Symbol;Acc:MGI:1352450]"
"8"	"ENSMUSG00000038473"	"Nos1ap"	"TRE"	0.140937666211081	0.265389216985263	1.88302548296629	4.11766482683261e-06	0.000247997244204682	"1"	"nitric oxide synthase 1 (neuronal) adaptor protein [Source:MGI Symbol;Acc:MGI:1917979]"
"8"	"ENSMUSG00000007097"	"Atp1a2"	"TRE+NRE"	0.282442343949197	0.451436477836018	1.59833143828185	5.3846546612125e-06	0.000321689691373082	"1"	"ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]"
"8"	"ENSMUSG00000032000"	"Birc3"	"TRE+NRE"	0.329196923849229	0.503605880205934	1.52980129436624	8.91041558666426e-06	0.000511692702837278	"9"	"baculoviral IAP repeat-containing 3 [Source:MGI Symbol;Acc:MGI:1197007]"
"8"	"ENSMUSG00000068122"	"Agtr2"	"TRE"	0.355607811777504	0.203037609480542	0.570959362410121	1.18480356670436e-05	0.000674858979331296	"X"	"angiotensin II receptor, type 2 [Source:MGI Symbol;Acc:MGI:87966]"
"8"	"ENSMUSG00000017493"	"Igfbp4"	"TRE+NRE"	0.943149372475309	1.27123090168654	1.34785744314305	1.19339263353671e-05	0.000674858979331296	"11"	"insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]"
"8"	"ENSMUSG00000045930"	"Clec14a"	"TRE"	0.191810870395662	0.323982059761792	1.68907038007539	1.60802656018639e-05	0.000875901526313291	"12"	"C-type lectin domain family 14, member a [Source:MGI Symbol;Acc:MGI:1914114]"
"8"	"ENSMUSG00000024014"	"Pim1"	"TRE+NRE"	0.939692477410753	1.26204543387738	1.34304090350372	1.8360612098127e-05	0.000992813243962957	"17"	"proviral integration site 1 [Source:MGI Symbol;Acc:MGI:97584]"
"8"	"ENSMUSG00000029661"	"Col1a2"	"TRE+NRE"	4.72318815284344	6.00215488868784	1.27078462565046	2.08742718274774e-05	0.0011045471835568	"6"	"collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]"
"8"	"ENSMUSG00000026921"	"Egfl7"	"TRE+NRE"	0.216430024596416	0.104127877032145	0.481115673420615	2.14147474932308e-05	0.0011251095704245	"2"	"EGF-like domain 7 [Source:MGI Symbol;Acc:MGI:2449923]"
"8"	"ENSMUSG00000022836"	"Mylk"	"TRE+NRE"	0.549203825485818	0.758679566807055	1.38141711983877	2.59441249666344e-05	0.00132547639829536	"16"	"myosin, light polypeptide kinase [Source:MGI Symbol;Acc:MGI:894806]"
