"ensembl_gene_id"	"mean.ncl"	"mean.cl"	"fc"	"pv"	"padj"	"mgi_symbol"	"chromosome_name"	"description"	"Ensembl ID"	"GNF GeneAtlas Specificity"	"calculated FPKMs"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"CuffDiff FPKMs"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"Cluster"
"ENSMUSG00000050010"	0.299754769492271	0.108431862724699	0.361735237468823	0.00326017109754591	0.0639462865662604	"Shisa3"	"5"	"shisa family member 3 [Source:MGI Symbol;Acc:MGI:3041225]"	"ENSMUSG00000050010"	"TRE+NRE"	"0.074215648"	"1.440665696"	"0.098675035"	"1.989511787"	"0.25336369"	"0.966035816"	"0.292576729"	"0.0327793"	"1.38468"	"0.0446174"	"1.93083"	"0.111753"	"0.831991"	"0.14853"	"6"
"ENSMUSG00000030096"	0.229995235540998	0.597534209629745	2.59802864274217	8.04514045303214e-07	4.14759605788076e-05	"Slc6a6"	"6"	"solute carrier family 6 (neurotransmitter transporter, taurine), member 6 [Source:MGI Symbol;Acc:MGI:98488]"	"ENSMUSG00000030096"	"TRE+NRE"	"13.91384832"	"26.73866312"	"31.12956764"	"22.42652876"	"25.90991478"	"23.94287999"	"27.16510453"	"13.5642"	"25.5889"	"28.4142"	"21.2765"	"23.2882"	"21.9826"	"24.6958"	"6"
"ENSMUSG00000002504"	0.158723616335881	0.538058960943075	3.38991117619491	2.07974264902082e-08	1.54062489437174e-06	"Slc9a3r2"	"17"	"solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2 [Source:MGI Symbol;Acc:MGI:1890662]"	"ENSMUSG00000002504"	"TRE+NRE"	"3.01498723"	"2.419401193"	"2.354580138"	"2.250487696"	"1.532957913"	"2.637139715"	"1.427102289"	"3.07822"	"2.48413"	"2.29857"	"2.37712"	"1.48335"	"2.6308"	"1.46299"	"6"
"ENSMUSG00000054404"	0.317003439749306	0.711694664271104	2.24506921702153	6.08392959563793e-06	0.000248237341255173	"Slfn5"	"11"	"schlafen 5 [Source:MGI Symbol;Acc:MGI:1329004]"	"ENSMUSG00000054404"	"TRE+NRE"	"3.673333427"	"6.750178181"	"19.36623346"	"3.509585532"	"1.025630501"	"2.351242289"	"0.684891116"	"3.70902"	"6.82425"	"18.9294"	"3.4119"	"0.860874"	"2.23683"	"0.532739"	"6"
"ENSMUSG00000041308"	0.349307662901465	0.13937784782406	0.399011709810033	0.00447579272779257	0.0820920637333108	"Sntb2"	"8"	"syntrophin, basic 2 [Source:MGI Symbol;Acc:MGI:101771]"	"ENSMUSG00000041308"	"TRE+NRE"	"22.81263159"	"4.465178047"	"10.83532165"	"2.440339204"	"1.942692024"	"2.06375892"	"1.701300478"	"22.0974"	"4.35984"	"9.92674"	"2.32972"	"1.92362"	"2.06021"	"1.679"	"6"
"ENSMUSG00000053113"	0.474702707308207	0.224821169317095	0.473604143932398	0.0035885571227728	0.0687957056451168	"Socs3"	"11"	"suppressor of cytokine signaling 3 [Source:MGI Symbol;Acc:MGI:1201791]"	"ENSMUSG00000053113"	"TRE+NRE"	"164.6958594"	"63.0720517"	"128.7367064"	"33.39397888"	"34.31964185"	"25.77511871"	"27.51129035"	"166.906"	"65.2652"	"124.574"	"33.5382"	"33.9572"	"25.0206"	"26.4833"	"6"
"ENSMUSG00000040710"	0.15410380455081	0.305161001603947	1.9802301604003	0.00652332914127538	0.113897028256135	"St8sia4"	"1"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 [Source:MGI Symbol;Acc:MGI:106018]"	"ENSMUSG00000040710"	"TRE+NRE"	"0.463323087"	"0.345550451"	"0.128189223"	"0.244792472"	"0.047559951"	"0.089129302"	"0.082105287"	"0.463381"	"0.351284"	"0.125612"	"0.246524"	"0.04551"	"0.0838406"	"0.0702847"	"6"
"ENSMUSG00000053477"	0.491848512955595	1.03539901260299	2.10511770459794	1.10986299885314e-06	5.64550312083297e-05	"Tcf4"	"18"	"transcription factor 4 [Source:MGI Symbol;Acc:MGI:98506]"	"ENSMUSG00000053477"	"TRE+NRE"	"27.78591421"	"7.343574923"	"14.82326006"	"5.260761539"	"5.318728328"	"4.083012047"	"4.463875717"	"48.2455"	"11.5974"	"22.7655"	"8.71539"	"9.328"	"7.3177"	"8.31834"	"6"
"ENSMUSG00000040152"	1.28126916098823	0.270399104110346	0.211040047121552	1.13313104637659e-14	2.21686920098804e-12	"Thbs1"	"2"	"thrombospondin 1 [Source:MGI Symbol;Acc:MGI:98737]"	"ENSMUSG00000040152"	"TRE+NRE"	"11.23733837"	"11.51570651"	"9.311299427"	"9.358506489"	"4.740692099"	"9.15888413"	"4.529344343"	"10.0614"	"10.5604"	"8.08045"	"8.39217"	"3.96259"	"7.94375"	"3.85614"	"6"
"ENSMUSG00000030317"	0.113909626277624	0.678043235784012	5.95246651175438	5.01723328583762e-18	1.4178329618867e-15	"Timp4"	"6"	"tissue inhibitor of metalloproteinase 4 [Source:MGI Symbol;Acc:MGI:109125]"	"ENSMUSG00000030317"	"TRE+NRE"	"0.038322713"	"6.144647572"	"0.203477411"	"7.166493348"	"1.373162958"	"5.12549828"	"1.41188042"	"0.0325436"	"5.64203"	"0.177286"	"6.54405"	"1.20768"	"4.60695"	"1.1611"	"6"
"ENSMUSG00000027800"	0.284785015701627	0.539216337209667	1.89341540980025	0.00126287499453622	0.0286777863342601	"Tm4sf1"	"3"	"transmembrane 4 superfamily member 1 [Source:MGI Symbol;Acc:MGI:104678]"	"ENSMUSG00000027800"	"TRE+NRE"	"0.479311963"	"4.591320768"	"5.391735357"	"3.177011497"	"0.075168505"	"1.954297837"	"0.153287753"	"0.447935"	"4.20591"	"4.58551"	"2.7444"	"0.0573201"	"1.6875"	"0.135833"	"6"
"ENSMUSG00000032366"	0.478543050045251	0.219133446970409	0.457917938521285	0.00366456390990294	0.0700767484525299	"Tpm1"	"9"	"tropomyosin 1, alpha [Source:MGI Symbol;Acc:MGI:98809]"	"ENSMUSG00000032366"	"TRE+NRE"	"35.10647847"	"29.99420901"	"54.28612729"	"23.82548753"	"15.08368645"	"21.23719137"	"12.73185814"	"94.1932"	"79.3124"	"130.163"	"62.2986"	"40.9894"	"57.1203"	"33.7024"	"6"
"ENSMUSG00000058254"	0.205266518921681	0.415538105289494	2.02438326265981	0.00193524787905317	0.0417116986360896	"Tspan7"	"X"	"tetraspanin 7 [Source:MGI Symbol;Acc:MGI:1298407]"	"ENSMUSG00000058254"	"TRE+NRE"	"2.075173753"	"1.106949437"	"2.447585343"	"0.731018338"	"0.793931283"	"0.683778511"	"0.687246939"	"6.46969"	"3.10371"	"7.21939"	"1.46711"	"1.2005"	"1.01203"	"0.959787"	"6"
"ENSMUSG00000027962"	0.729031086415063	0.150828111165111	0.206888449581475	3.61689004585268e-10	3.67958280664746e-08	"Vcam1"	"3"	"vascular cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:98926]"	"ENSMUSG00000027962"	"TRE+NRE"	"131.5271423"	"79.26841229"	"64.03406952"	"86.47743068"	"72.59598087"	"76.6633515"	"75.77048517"	"181.118"	"109.428"	"83.944"	"118.691"	"93.462"	"100.854"	"98.849"	"6"
"ENSMUSG00000023951"	0.426059798010015	0.119584437148158	0.280675242552095	5.83570405848128e-05	0.00191924232612984	"Vegfa"	"17"	"vascular endothelial growth factor A [Source:MGI Symbol;Acc:MGI:103178]"	"ENSMUSG00000023951"	"TRE+NRE"	"30.54476073"	"18.11994668"	"27.90287668"	"17.27378674"	"11.34004899"	"20.07314096"	"12.16091435"	"44.486"	"25.913"	"39.873"	"25.372"	"14.9963"	"27.9809"	"17.5226"	"6"
"ENSMUSG00000045690"	0.321430803022663	0.137779109599104	0.428643142796087	0.00949269515373486	0.1595358238392	"Wdr89"	"12"	"WD repeat domain 89 [Source:MGI Symbol;Acc:MGI:1919588]"	"ENSMUSG00000045690"	"TRE+NRE"	"3.406196262"	"1.661646613"	"1.208033843"	"1.671806243"	"1.871106316"	"1.314146202"	"1.597378255"	"3.43553"	"1.63333"	"1.14212"	"1.63551"	"1.71908"	"1.23934"	"1.4542"	"6"
"ENSMUSG00000031563"	0.177332744431073	0.358620823070824	2.02230459028516	0.0069458778394233	0.12044783617	"Wwc2"	"8"	"WW, C2 and coiled-coil domain containing 2 [Source:MGI Symbol;Acc:MGI:1261872]"	"ENSMUSG00000031563"	"TRE+NRE"	"9.377409793"	"1.301591482"	"3.751079859"	"0.583632741"	"0.262090736"	"0.495960698"	"0.286323137"	"8.53846"	"1.18692"	"3.23396"	"0.524814"	"0.210692"	"0.428175"	"0.25722"	"6"
"ENSMUSG00000026872"	0.544376912508274	0.136883095168727	0.251449119210482	1.30484863298227e-06	6.54999675635178e-05	"Zeb2"	"2"	"zinc finger E-box binding homeobox 2 [Source:MGI Symbol;Acc:MGI:1344407]"	"ENSMUSG00000026872"	"TRE+NRE"	"0.06060917"	"0.162298196"	"0.089879189"	"0.229608602"	"0.355288525"	"0.278612853"	"0.33159315"	"0.176732"	"0.515127"	"0.317982"	"0.84301"	"1.28031"	"0.982248"	"1.11287"	"6"
"ENSMUSG00000068122"	0.348328122897813	0.186379229617267	0.535067992979552	0.00678852682397883	0.383677479014507	"Agtr2"	"X"	"angiotensin II receptor, type 2 [Source:MGI Symbol;Acc:MGI:87966]"	"ENSMUSG00000068122"	"TRE"	"0.016529078"	"1.462661677"	"0.00650092"	"2.080673463"	"0.008709747"	"0.82050037"	"0.004228904"	"0.017299"	"1.41582"	"0.00637194"	"2.06243"	"0.00743094"	"0.78691"	"0.00411864"	"7"
"ENSMUSG00000035385"	2.35678881777732	0.972020265589007	0.412434180889281	7.85204696323331e-11	8.55873118992431e-08	"Ccl2"	"11"	"chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"	"ENSMUSG00000035385"	"TRE"	"3.257232624"	"17.47097701"	"3.123935827"	"27.19888152"	"11.6240465"	"28.37273681"	"17.21347937"	"2.80528"	"16.1745"	"2.68282"	"24.8485"	"9.72459"	"24.8577"	"14.704"	"7"
"ENSMUSG00000035042"	0.123355575631607	0.23539660335123	1.90827696393899	0.00580844315783999	0.340910933033224	"Ccl5"	"11"	"chemokine (C-C motif) ligand 5 [Source:MGI Symbol;Acc:MGI:98262]"	"ENSMUSG00000035042"	"TRE"	"7.221727966"	"144.4585338"	"10.65120102"	"218.4025337"	"48.34660202"	"228.9121072"	"61.61451461"	"6.38273"	"131.85"	"9.49293"	"196.853"	"40.7928"	"200.443"	"52.127"	"7"
"ENSMUSG00000035373"	0.796212891939026	0.317379740220003	0.398611657049517	6.34135088944204e-09	3.22563381909618e-06	"Ccl7"	"11"	"chemokine (C-C motif) ligand 7 [Source:MGI Symbol;Acc:MGI:99512]"	"ENSMUSG00000035373"	"TRE"	"2.01884626"	"7.904785217"	"5.275678992"	"9.443560188"	"3.302065144"	"8.605562861"	"5.563795938"	"1.88317"	"7.32188"	"4.6204"	"8.54522"	"2.98395"	"7.68158"	"4.76614"	"7"
"ENSMUSG00000071713"	0.761900814069	0.532085763282731	0.698366182917011	0.0096914564752253	0.503032740856932	"Csf2rb"	"15"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339759]"	"ENSMUSG00000071713"	"TRE"	"0.429351809"	"38.68131468"	"19.1939469"	"38.89959072"	"34.8535784"	"48.69322803"	"41.33185312"	"0.375039"	"31.9365"	"15.1494"	"31.1208"	"26.4716"	"37.4945"	"31.0758"	"7"
"ENSMUSG00000023078"	1.01944366124469	0.630730765377676	0.618700953623649	0.000233696962232283	0.0295490490656852	"Cxcl13"	"5"	"chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]"	"ENSMUSG00000023078"	"TRE"	"4.273250166"	"45.72540195"	"0.945324546"	"38.05298406"	"4.359747671"	"24.09689944"	"6.480539146"	"3.8989"	"42.6721"	"0.821829"	"35.389"	"3.8672"	"21.5006"	"5.58007"	"7"
"ENSMUSG00000058427"	0.412577575373663	0.168224703168805	0.407740781879498	1.93921373105965e-05	0.00422748593371003	"Cxcl2"	"5"	"chemokine (C-X-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]"	"ENSMUSG00000058427"	"TRE"	"0.364731709"	"18.13287848"	"4.493008558"	"34.41386935"	"16.92598798"	"43.74446707"	"20.37762638"	"0.430236"	"26.415"	"5.32646"	"48.1716"	"23.0462"	"60.7559"	"27.2206"	"7"
"ENSMUSG00000040856"	0.904465402040076	0.614364838262899	0.679257423089001	0.00255497667362093	0.183910113393658	"Dlk1"	"12"	"delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]"	"ENSMUSG00000040856"	"TRE"	"0.083709178"	"7.317494074"	"1.881586683"	"8.372634787"	"0.089757262"	"5.887776781"	"0.124515613"	"0.38862"	"33.6122"	"8.64556"	"39.3727"	"0.357095"	"25.8184"	"0.573849"	"7"
"ENSMUSG00000003545"	1.50559455440346	0.645045113920991	0.42843215129492	7.78674900103406e-10	5.94128948778899e-07	"Fosb"	"7"	"FBJ osteosarcoma oncogene B [Source:MGI Symbol;Acc:MGI:95575]"	"ENSMUSG00000003545"	"TRE"	"193.8033146"	"65.59625796"	"88.92716113"	"38.2733559"	"42.80165236"	"45.28469357"	"47.52748613"	"188.834"	"66.9177"	"83.508"	"37.7631"	"41.2707"	"43.279"	"45.0184"	"7"
"ENSMUSG00000028214"	0.688598836360545	0.455146706659052	0.66097513185564	0.00440687313889441	0.27336944755906	"Gem"	"4"	"GTP binding protein (gene overexpressed in skeletal muscle) [Source:MGI Symbol;Acc:MGI:99844]"	"ENSMUSG00000028214"	"TRE"	"20.15334646"	"49.77088366"	"95.03203161"	"49.67717562"	"53.55957468"	"38.08404636"	"45.08175339"	"19.6493"	"49.2138"	"89.2522"	"48.4079"	"49.6883"	"35.5068"	"41.9546"	"7"
"ENSMUSG00000026009"	0.110759098582118	0.218182699133964	1.9698851103614	0.00346663112197811	0.230003438788635	"Icos"	"1"	"inducible T cell co-stimulator [Source:MGI Symbol;Acc:MGI:1858745]"	"ENSMUSG00000026009"	"TRE"	"0.227817914"	"0.504858665"	"0.065334244"	"0.967027289"	"1.279648465"	"1.049401034"	"1.586684663"	"0.23869"	"0.612205"	"0.0613741"	"0.979132"	"1.35156"	"1.0885"	"1.6487"	"7"
"ENSMUSG00000025746"	0.441910330323533	0.185942818451141	0.420770472405585	2.55243670160379e-05	0.00520257125240169	"Il6"	"5"	"interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]"	"ENSMUSG00000025746"	"TRE"	"0.049921768"	"1.563748006"	"0.07853733"	"1.379689135"	"0.078916557"	"0.400392894"	"0.089406104"	"0.0512544"	"1.36943"	"0.0580694"	"1.24397"	"0.0778538"	"0.395955"	"0.0876794"	"7"
"ENSMUSG00000003882"	0.129494841736525	0.275234506006119	2.12544764189234	0.00023623748270076	0.0295490490656852	"Il7r"	"15"	"interleukin 7 receptor [Source:MGI Symbol;Acc:MGI:96562]"	"ENSMUSG00000003882"	"TRE"	"0.178183038"	"2.011071347"	"1.062637846"	"3.075894235"	"2.721042546"	"3.983357523"	"3.225374423"	"0.163343"	"1.90279"	"0.925856"	"2.88099"	"2.39629"	"3.72307"	"2.87022"	"7"
"ENSMUSG00000047330"	0.284514433592964	0.135131889160568	0.474956182201613	0.00266439099731932	0.189993488874265	"Kcne4"	"1"	"potassium voltage-gated channel, Isk-related subfamily, gene 4 [Source:MGI Symbol;Acc:MGI:1891125]"	"ENSMUSG00000047330"	"TRE"	"1.210257194"	"0.333594853"	"0.073031971"	"0.383405097"	"0.063312217"	"0.336217983"	"0.078248338"	"1.348"	"0.355799"	"0.0629128"	"0.440229"	"0.0609843"	"0.361146"	"0.0776275"	"7"
"ENSMUSG00000030787"	0.270327656972055	0.467970396469171	1.73112289623235	0.000866407366044293	0.0796468458182886	"Lyve1"	"7"	"lymphatic vessel endothelial hyaluronan receptor 1 [Source:MGI Symbol;Acc:MGI:2136348]"	"ENSMUSG00000030787"	"TRE"	"0.00416302"	"0.652011539"	"0.319278198"	"0.768422866"	"0.098713806"	"0.663270199"	"0.133136659"	"0.00452253"	"0.643999"	"0.286046"	"0.74121"	"0.0883175"	"0.620024"	"0.119947"	"7"
"ENSMUSG00000056290"	0.134051474375469	0.321025488287582	2.39479267037684	1.48517205982147e-05	0.00343389782316298	"Ms4a4b"	"19"	"membrane-spanning 4-domains, subfamily A, member 4B [Source:MGI Symbol;Acc:MGI:1913083]"	"ENSMUSG00000056290"	"TRE"	"0.292263057"	"1.810471994"	"0.261634585"	"2.340730842"	"0.586133063"	"1.692570752"	"0.591499206"	"0.238612"	"1.43358"	"0.185269"	"1.81056"	"0.396517"	"1.21583"	"0.392882"	"7"
"ENSMUSG00000027611"	0.469210874706019	0.265623915067421	0.566107755353807	0.00336900319416651	0.226384676563579	"Procr"	"2"	"protein C receptor, endothelial [Source:MGI Symbol;Acc:MGI:104596]"	"ENSMUSG00000027611"	"TRE"	"1.3387849"	"12.02069469"	"0.982263737"	"12.13273108"	"4.243457434"	"8.374709089"	"5.198702253"	"1.20428"	"11.6621"	"0.907074"	"12.3583"	"4.05187"	"7.84591"	"5.44012"	"7"
"ENSMUSG00000010175"	0.167030618713635	0.308201178196676	1.84517773190478	0.00177631440142666	0.135532788828854	"Prox1"	"1"	"prospero homeobox 1 [Source:MGI Symbol;Acc:MGI:97772]"	"ENSMUSG00000010175"	"TRE"	"0.007823856"	"1.310891898"	"4.891368024"	"0.981181055"	"0.735208127"	"1.228157496"	"1.044222665"	"0.0241343"	"1.7228"	"6.03804"	"1.28658"	"1.02134"	"1.7672"	"1.45847"	"7"
"ENSMUSG00000026475"	0.565177883279678	0.255846050971255	0.452682347523231	7.7317521435869e-06	0.00190300867276026	"Rgs16"	"1"	"regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407]"	"ENSMUSG00000026475"	"TRE"	"4.955534753"	"11.64111863"	"4.735685187"	"15.50300498"	"7.380798384"	"20.9106939"	"10.00750983"	"4.68283"	"11.3627"	"4.40523"	"14.8103"	"6.81079"	"19.6246"	"9.32097"	"7"
"ENSMUSG00000006574"	0.273767959410664	0.127655478287522	0.4662907907935	0.00218133041971338	0.16003414521551	"Slc4a1"	"11"	"solute carrier family 4 (anion exchanger), member 1 [Source:MGI Symbol;Acc:MGI:109393]"	"ENSMUSG00000006574"	"TRE"	"0.012735452"	"2.854027194"	"0.094386062"	"2.420596469"	"0.044563592"	"1.78104109"	"0.034365076"	"0.0124957"	"2.53862"	"0.0896317"	"2.18"	"0.0327111"	"1.57114"	"0.0298948"	"7"
"ENSMUSG00000000782"	0.126233698815688	0.257140151122699	2.03701668837372	0.000910830391121286	0.0817604221677107	"Tcf7"	"11"	"transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]"	"ENSMUSG00000000782"	"TRE"	"52.30053104"	"33.52498466"	"4.310576979"	"35.80688014"	"58.00468305"	"38.38329264"	"63.24701364"	"54.4249"	"34.344"	"4.31654"	"36.565"	"56.4364"	"37.913"	"61.0481"	"7"
"ENSMUSG00000053475"	0.5479250504514	0.313284623944155	0.571765469905165	0.00107477554147619	0.0910349826068853	"Tnfaip6"	"2"	"tumor necrosis factor alpha induced protein 6 [Source:MGI Symbol;Acc:MGI:1195266]"	"ENSMUSG00000053475"	"TRE"	"0.20114936"	"7.304539852"	"0.315114182"	"12.44317679"	"11.87129846"	"15.26255542"	"16.28058109"	"0.110271"	"6.39935"	"0.200893"	"10.8204"	"9.42652"	"12.7975"	"13.2504"	"7"
"ENSMUSG00000035783"	0.514757826580934	0.255372152659931	0.496101544207954	0.000242247369571754	0.0298120553198788	"Acta2"	"19"	"actin, alpha 2, smooth muscle, aorta [Source:MGI Symbol;Acc:MGI:87909]"	"ENSMUSG00000035783"	"TRE+NRE"	"23.33634598"	"39.14201469"	"222.783004"	"37.29649583"	"31.31793232"	"31.04908549"	"21.58939975"	"6.26245"	"20.0271"	"164.402"	"17.4736"	"11.0268"	"13.457"	"4.03385"	"7"
"ENSMUSG00000007097"	0.298572947073223	0.155788022160202	0.521775410958435	0.0061120064245284	0.355989381825585	"Atp1a2"	"1"	"ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]"	"ENSMUSG00000007097"	"TRE+NRE"	"0.281650263"	"13.08310864"	"41.83143736"	"24.03989109"	"35.02867894"	"38.64090224"	"42.83887493"	"0.290349"	"15.2559"	"47.0097"	"28.113"	"42.6417"	"47.0284"	"52.9288"	"7"
"ENSMUSG00000055172"	0.535001051279567	0.25515611339636	0.476926377595148	4.14838566099085e-05	0.00673450693475749	"C1ra"	"6"	"complement component 1, r subcomponent A [Source:MGI Symbol;Acc:MGI:1355313]"	"ENSMUSG00000055172"	"TRE+NRE"	"6.733210903"	"6.423556427"	"20.07799936"	"1.802993298"	"0.716776714"	"1.219694259"	"0.644657379"	"3.5911"	"3.42929"	"10.2774"	"0.996177"	"0.362217"	"0.619576"	"0.306457"	"7"
"ENSMUSG00000040747"	0.164299133338795	0.373711813491106	2.27458176982888	1.69030573622768e-05	0.00379324493159329	"Cd53"	"3"	"CD53 antigen [Source:MGI Symbol;Acc:MGI:88341]"	"ENSMUSG00000040747"	"TRE+NRE"	"0.406696714"	"1.031281207"	"0.178996863"	"1.222830966"	"0.821493572"	"0.902577515"	"1.040518582"	"0.352597"	"0.896875"	"0.163597"	"1.03398"	"0.652475"	"0.730609"	"0.810669"	"7"
"ENSMUSG00000029661"	4.86702015008652	2.67629303935075	0.549883287272434	2.29677917228161e-06	0.000674016349404181	"Col1a2"	"6"	"collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]"	"ENSMUSG00000029661"	"TRE+NRE"	"1.101369028"	"5.172777565"	"0.337210268"	"3.560996414"	"0.720273898"	"2.429893585"	"0.859883955"	"0.900231"	"4.46656"	"0.347362"	"3.24974"	"0.685509"	"2.15178"	"0.652822"	"7"
"ENSMUSG00000026837"	0.58439547089444	0.352884817042279	0.603845913627932	0.0019658346217137	0.148508100630451	"Col5a1"	"2"	"collagen, type V, alpha 1 [Source:MGI Symbol;Acc:MGI:88457]"	"ENSMUSG00000026837"	"TRE+NRE"	"13.28700593"	"18.24943997"	"9.260994353"	"13.17042058"	"11.26503103"	"14.16396523"	"11.76613613"	"14.4121"	"19.6327"	"9.78144"	"14.7935"	"11.1191"	"15.2473"	"11.2751"	"7"
"ENSMUSG00000029380"	4.21966166357107	1.82007923907585	0.431332979795241	1.80874731408414e-10	1.53341577849578e-07	"Cxcl1"	"5"	"chemokine (C-X-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:108068]"	"ENSMUSG00000029380"	"TRE+NRE"	"17.77704197"	"35.05936773"	"8.778874782"	"50.61063817"	"19.45778947"	"59.66613781"	"26.48498035"	"16.3219"	"32.9454"	"7.61348"	"45.7189"	"16.8161"	"52.5697"	"22.7874"	"7"
"ENSMUSG00000027797"	0.951182455601913	0.547668309338996	0.575776294141621	3.11523028544577e-05	0.0056835768776063	"Dclk1"	"3"	"doublecortin-like kinase 1 [Source:MGI Symbol;Acc:MGI:1330861]"	"ENSMUSG00000027797"	"TRE+NRE"	"0.88145139"	"3.32096706"	"40.74781526"	"3.478435875"	"1.810109061"	"3.58176949"	"2.157777476"	"1.82028"	"6.79597"	"76.9768"	"6.96277"	"4.01294"	"7.80855"	"4.62705"	"7"
"ENSMUSG00000022816"	1.10871447172107	0.697469995505216	0.629079905868394	0.00041473997783027	0.0446911062808751	"Fstl1"	"16"	"follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"	"ENSMUSG00000022816"	"TRE+NRE"	"85.08766603"	"19.02548499"	"51.98824283"	"10.47017173"	"8.30441428"	"6.560812295"	"5.125056189"	"80.0325"	"17.6759"	"45.976"	"9.66046"	"7.1864"	"5.77481"	"4.50293"	"7"
"ENSMUSG00000017493"	0.974516173995852	0.653878624025547	0.670977703063069	0.00174572642113002	0.134948786149267	"Igfbp4"	"11"	"insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]"	"ENSMUSG00000017493"	"TRE+NRE"	"4.450116706"	"24.66323113"	"72.84815569"	"7.535241079"	"10.41159094"	"8.549308448"	"10.72661812"	"7.84951"	"50.5756"	"145.565"	"14.079"	"18.1676"	"14.7686"	"18.2598"	"7"
"ENSMUSG00000026185"	0.618910173844918	0.328877815758234	0.531382145029405	0.000144294518414031	0.0193152136052466	"Igfbp5"	"1"	"insulin-like growth factor binding protein 5 [Source:MGI Symbol;Acc:MGI:96440]"	"ENSMUSG00000026185"	"TRE+NRE"	"2.085608199"	"46.080311"	"250.659115"	"29.50425649"	"20.41364453"	"32.33816573"	"18.36222264"	"2.12971"	"46.6127"	"242.331"	"29.6338"	"19.4303"	"31.4089"	"17.6702"	"7"
"ENSMUSG00000031765"	0.574772317650707	0.238652537031272	0.415212301814965	8.57965825196619e-07	0.000284620836793487	"Mt1"	"8"	"metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]"	"ENSMUSG00000031765"	"TRE+NRE"	"31.37711057"	"120.924096"	"48.55919208"	"136.5524723"	"228.5724195"	"147.4735728"	"267.4369642"	"40.4249"	"154.451"	"58.9843"	"175.995"	"292.242"	"185.198"	"338.228"	"7"
"ENSMUSG00000038146"	0.488594630136276	0.289824252212964	0.593179364521726	0.00411810095638855	0.259678597497889	"Notch3"	"17"	"notch 3 [Source:MGI Symbol;Acc:MGI:99460]"	"ENSMUSG00000038146"	"TRE+NRE"	"1.318171741"	"2.437352359"	"8.61766578"	"1.707897824"	"1.202381162"	"2.473512569"	"1.288416942"	"1.20861"	"2.17543"	"7.2781"	"1.50911"	"1.00096"	"2.11418"	"1.09888"	"7"
"ENSMUSG00000024014"	0.971217126073665	0.625695703768011	0.644238746383631	0.000925822201419103	0.0821398069398576	"Pim1"	"17"	"proviral integration site 1 [Source:MGI Symbol;Acc:MGI:97584]"	"ENSMUSG00000024014"	"TRE+NRE"	"66.92032211"	"65.92479928"	"58.63375635"	"55.52819794"	"102.2824488"	"74.33826865"	"111.4551434"	"60.9616"	"60.4394"	"51.0232"	"50.5451"	"91.2592"	"65.5955"	"98.8508"	"7"
"ENSMUSG00000029838"	0.746576512577707	0.516244424787966	0.69148227420861	0.00750547587735696	0.41199122981463	"Ptn"	"6"	"pleiotrophin [Source:MGI Symbol;Acc:MGI:97804]"	"ENSMUSG00000029838"	"TRE+NRE"	"8.504397597"	"3.370662435"	"4.779708891"	"0.696501525"	"0.618760579"	"0.363503217"	"0.276091607"	"29.5939"	"10.9792"	"15.2043"	"2.11855"	"1.87508"	"1.09368"	"0.753044"	"7"
"ENSMUSG00000033220"	0.146654916063117	0.2713032020181	1.8499427724696	0.00338241849649384	0.226384676563579	"Rac2"	"15"	"Rac family small GTPase 2 [Source:MGI Symbol;Acc:MGI:97846]"	"ENSMUSG00000033220"	"TRE+NRE"	"6.948189594"	"61.02343176"	"23.35031962"	"71.9008503"	"136.7798835"	"104.5930094"	"156.5907626"	"6.10826"	"53.6626"	"19.4175"	"62.7707"	"113.332"	"87.779"	"130.285"	"7"
"ENSMUSG00000059291"	0.775322991304192	1.11879412456619	1.44300393141217	0.00158452439429575	0.125936678421631	"Rpl11"	"4"	"ribosomal protein L11 [Source:MGI Symbol;Acc:MGI:1914275]"	"ENSMUSG00000059291"	"TRE+NRE"	"207.6733081"	"169.7353958"	"138.8232371"	"171.3758417"	"196.1683834"	"157.5980055"	"185.7307862"	"12.2593"	"10.1411"	"8.37418"	"10.2786"	"10.0544"	"8.39243"	"10.2637"	"7"
